# timestamp tx ty tz qx qy qz qw
1540630471.939203739166 7.512427988764 4.536771933931 0.083886563020 -0.015727675354 0.030185569548 0.986502766485 -0.160167922305
1540630471.992885351181 7.512319683732 4.536735137064 0.083884155491 -0.015564460182 0.030270050548 0.985623565042 -0.165492173995
1540630472.044153451920 7.512424383973 4.536747537106 0.083887749122 -0.015260498455 0.030424423871 0.983916577284 -0.175355754298
1540630472.094807863235 7.512352127826 4.536720610387 0.083886272849 -0.015131646781 0.030488713431 0.983165903064 -0.179516792173
1540630472.145250082016 7.457359096519 4.466631021464 0.083993993066 -0.015324125811 0.030346476068 0.984655090129 -0.171168385050
1540630472.186179876328 7.516366375573 4.529443109026 0.078467782814 -0.016921541488 0.029279352711 0.993395878740 -0.109640362277
1540630472.236630678177 7.516438982292 4.529441219346 0.078470799800 -0.016652897561 0.029432975798 0.992350964855 -0.118726338652
1540630472.287028789520 7.516355776293 4.529420526735 0.078468590128 -0.016506636886 0.029515250299 0.991749589426 -0.123649232959
1540630472.337615251541 7.516435940599 4.529421770690 0.078471739361 -0.016197419422 0.029686068544 0.990403836300 -0.134002320805
1540630472.388587236404 7.516381623313 4.529406552012 0.078470390243 -0.016085749272 0.029746726406 0.989893282730 -0.137723163426
1540630472.439029693604 7.516430977577 4.529404395668 0.078472488624 -0.015789508430 0.029905024412 0.988476576687 -0.147548088022
1540630472.489465475082 7.516374696305 4.529386932425 0.078471183210 -0.015665634455 0.029970101078 0.987857601284 -0.151636870596
1540630472.540077924728 7.516418426410 4.529385272840 0.078473028767 -0.015371444642 0.030122047592 0.986325564865 -0.161301770085
1540630472.593204975128 7.491068207185 4.506334327037 0.079462014387 -0.015655400925 0.030003796170 0.987001677940 -0.157106232788
1540630472.643753051758 7.510016451385 4.524992761801 0.082174351900 -0.017596175116 0.029132090832 0.992211007260 -0.119829099044
1540630472.694192409515 7.509953006402 4.524976855243 0.082172541848 -0.017449127829 0.029220404394 0.991594474925 -0.124828254829
1540630472.744658708572 7.510005697712 4.524976967172 0.082174748727 -0.017188353366 0.029374557078 0.990444131499 -0.133649236004
1540630472.795099020004 7.509943426254 4.524959492956 0.082173072171 -0.017035657749 0.029463374892 0.989737104612 -0.138788182707
1540630472.845605373383 7.509998251979 4.524962586353 0.082175208532 -0.016784236655 0.029607321643 0.988519825582 -0.147208187055
1540630472.886044263840 7.509954101000 4.524948912780 0.082174088824 -0.016662000196 0.029676284209 0.987904367909 -0.151283362504
1540630472.936467885971 7.509992069295 4.524948963909 0.082175680643 -0.016358868687 0.029844455268 0.986312228366 -0.161337794957
1540630472.986906528473 7.503803116013 4.520265780755 0.082305310607 -0.016302397075 0.029884146278 0.986061552631 -0.162861241781
1540630473.037407398224 7.517667613790 4.528351617756 0.085348056497 -0.017347179752 0.029518649775 0.992442169163 -0.117839999731
1540630473.087803602219 7.516750718911 4.528125747821 0.085322357316 -0.017194315268 0.029607952519 0.991819584672 -0.122970061932
1540630473.138253450394 7.511862422268 4.527001101604 0.085180999975 -0.016934529343 0.029757302395 0.990705370740 -0.131645710367
1540630473.188728809357 7.509446587156 4.526334979082 0.085117166562 -0.016784695377 0.029842073169 0.990030932261 -0.136625319163
1540630473.239263296127 7.498525015289 4.523489607455 0.084819515164 -0.016521704693 0.029988474518 0.988791600621 -0.145323415909
1540630473.289837360382 7.492784884128 4.521734901941 0.084677238951 -0.016369820000 0.030071653148 0.988043948150 -0.150322590432
1540630473.340260028839 7.475138553253 4.516336575820 0.084240071693 -0.016049653850 0.030243742182 0.986392429901 -0.160803292577
1540630473.390664577484 7.468504417771 4.514087264933 0.084087727178 -0.015933769771 0.030304955218 0.985769683399 -0.164577811265
1540630473.441066026688 7.426051595990 4.494659192226 0.082543204591 -0.015830803942 0.030316245441 0.985345512784 -0.167106347413
1540630473.491520881653 7.437491747312 4.506960399052 0.077212885376 -0.016992764681 0.029349942343 0.991877471736 -0.122592446325
1540630473.541960954666 7.411495900763 4.500491387851 0.076497556597 -0.016682808319 0.029527225972 0.990531764729 -0.133028755900
1540630473.592428922653 7.399502479619 4.497154416624 0.076186628479 -0.016546799484 0.029603658454 0.989909319619 -0.137584031645
1540630473.644673824310 7.370350028345 4.488884147111 0.075439473664 -0.016279077376 0.029751719393 0.988627923098 -0.146508213090
1540630473.687604188919 7.357774352293 4.485018979860 0.075133291499 -0.016159277037 0.029816957133 0.988030634162 -0.150483529964
1540630473.738061666489 7.321632922353 4.473704930634 0.074264504980 -0.015861189177 0.029976588280 0.986481154947 -0.160327033804
1540630473.788477182388 7.306141322578 4.468460334559 0.073913509395 -0.015726803550 0.030047309649 0.985753366697 -0.164742607964
1540630473.838908195496 7.266775870129 4.454782740141 0.073040598184 -0.015429218916 0.030201198166 0.984077887768 -0.174472168664
1540630473.889354467392 7.248657522258 4.448065538133 0.072661693831 -0.015297744392 0.030268005939 0.983309898788 -0.178749740637
1540630473.939980745316 7.206078180039 4.431936110049 0.071789856958 -0.015018633794 0.030407462998 0.981623801880 -0.187788547085
1540630473.990574836731 7.184545694171 4.423286785739 0.071375658106 -0.014891221551 0.030470062155 0.980829150051 -0.191895818721
1540630474.041046619415 7.090126904189 4.398548951598 0.069036360317 -0.014799108034 0.030494840765 0.980409704370 -0.194030571473
1540630474.091554880142 6.876941711540 4.424302460619 0.060771074371 -0.015904680480 0.029770746725 0.987855003616 -0.151668175996
1540630474.141974210739 6.832103084492 4.409889504932 0.059733037540 -0.015653419655 0.029903623106 0.986542793029 -0.159981440488
1540630474.192416191101 6.804926375162 4.400698975796 0.059128497197 -0.015504368161 0.029981173921 0.985734196650 -0.164890379744
1540630474.242848873138 6.761805656768 4.385452429399 0.058205226236 -0.015249643639 0.030111535840 0.984300905073 -0.173241080722
1540630474.293315410614 6.734046383417 4.375224863385 0.057633186803 -0.015094847007 0.030189432184 0.983398495300 -0.178292297140
1540630474.343866109848 6.694002021829 4.359779522375 0.056845407922 -0.014833125589 0.030318882021 0.981819364548 -0.186792610069
1540630474.394444465637 6.665926355481 4.348530007951 0.056315845015 -0.014654860230 0.030405448416 0.980705736115 -0.192553896166
1540630474.444926023483 6.624969025586 4.331532241181 0.055575061886 -0.014404932561 0.030524648067 0.979093097540 -0.200592746948
1540630474.495347023010 6.595754679971 4.318858579381 0.055076400993 -0.014222146397 0.030610239685 0.977876105704 -0.206443855981
1540630474.535736799240 6.536354110114 4.296848289199 0.053788633091 -0.013980065437 0.030718233380 0.976086188959 -0.214747990984
1540630474.596254348755 6.108652417588 4.397243045496 0.033388428123 -0.018850573425 0.028004131905 0.993245508057 -0.111012545249
1540630474.636635780334 6.062517507410 4.386454149063 0.031925685370 -0.018592851548 0.028175900936 0.992185201460 -0.120120566441
1540630474.687079906464 6.042728904543 4.381506568980 0.031314767727 -0.018481781015 0.028248881265 0.991704606488 -0.124025795495
1540630474.737616062164 5.989154602588 4.367157454838 0.029710021046 -0.018173730753 0.028448040930 0.990298362919 -0.134794572880
1540630474.791660070419 5.970279327709 4.361849436606 0.029157659136 -0.018067825463 0.028515420482 0.989790304082 -0.138475912788
1540630474.842120885849 5.923308854323 4.348138465521 0.027809017435 -0.017789276832 0.028690018335 0.988394849004 -0.148108227116
1540630474.892557382584 5.898825445781 4.340507645452 0.027130990666 -0.017646917411 0.028777800960 0.987648934834 -0.153003287542
1540630474.942976713181 5.853328683194 4.325719207547 0.025902400768 -0.017396356822 0.028929954918 0.986283076142 -0.161573878441
1540630474.993448972702 5.828111943205 4.317106074099 0.025242930799 -0.017259487443 0.029011818547 0.985508737827 -0.166231621973
1540630475.043877124786 5.734665637082 4.308064024384 0.022764451066 -0.016951436922 0.029059351940 0.985785302633 -0.164607229379
1540630475.095213413239 5.680139298820 4.348174104321 0.021481291372 -0.016442349669 0.028670952870 0.991757166630 -0.123795589730
